mmsi,inferred,known
413903632,Cargo,
413903635,Cargo,
413903637,Cargo,
413903647,Cargo,
413903658,Tug,
413903659,Tanker,
413903663,Trawlers,
413903665,Cargo,
413903667,Cargo,
413903671,Cargo,
413903672,Cargo,
413903674,Tug,
413903676,Purse seines,
413903686,Cargo,
413903695,Trawlers,
413903696,Cargo,
413903698,Pilot,
413903701,Cargo,
413903702,Cargo,
413903703,Seismic vessel,
413903704,Cargo,
413903709,Cargo,
413903714,Set gillnets,
413903715,Cargo,
413903721,Cargo,
413903722,Cargo,
413903723,Cargo,
413903727,Cargo,
413903732,Tug,
413903735,Cargo,
413903737,Cargo,
413903738,Tug,
413903739,Tanker,
413903746,Cargo,
413903749,Cargo,
413903755,Cargo,
413903756,Cargo,
413903757,Cargo,
413903759,Cargo,
413903761,Cargo,
413903763,Cargo,
413903766,Cargo,
413903769,Tug,
413903771,Tanker,
413903772,Tanker,
413903773,Tug,
413903775,Cargo,
413903787,Cargo,
413903791,Squid,
413903792,Tug,
413903796,Cargo,
413903801,Sailing,
413903804,Reefer,
413903807,Cargo,
413903809,Reefer,
413903811,Cargo,
413903819,Sailing,
413903821,Cargo,
413903827,Tanker,
413903828,Pots and traps,
413903829,Cargo,
413903833,Cargo,
413903834,Sailing,
413903836,Tug,
413903837,Cargo,
413903838,Seismic vessel,
413903839,Trawlers,
413903843,Cargo,
413903844,Cargo,
413903854,Tanker,
413903859,Cargo,
413903863,Tug,
413903866,Cargo,
413903869,Cargo,
413903871,Cargo,
413903873,Cargo,
413903875,Tanker,
413903878,Cargo,
413903885,Pilot,
413903888,Set longlines,
413903891,Squid,
413903904,Set longlines,
413903905,Set gillnets,
413903907,Cargo,
413903913,Cargo,
413903914,Cargo,
413903915,Sailing,
413903919,Cargo,
413903921,Cargo,
413903922,Cargo,
413903923,Cargo,
413903924,Cargo,
413903932,Cargo,
413903937,Sailing,
413903938,Cargo,
413903941,Cargo,
413903942,Cargo,
413903946,Cargo,
413903947,Tanker,
413903955,Pilot,
413903956,Sailing,
413903958,Cargo,
413903959,Tanker,
413903965,Pilot,
413903982,Cargo,
413903989,Tug,
413903993,Cargo,
413903995,Tanker,
413903998,Cargo,
413904000,Reefer,
413904001,Cargo,
413904002,Tanker,
413904005,Cargo,
413904011,Reefer,
413904014,Reefer,
413904015,Sailing,
413904017,Sailing,
413904018,Tug,
413904019,Cargo,
413904021,Pole and line,
413904022,Reefer,
413904023,Cargo,
413904024,Tug,
413904025,Cargo,
413904027,Tanker,
413904029,Squid,
413904031,Cargo,
413904033,Cargo,
413904034,Cargo,
413904037,Tanker,
413904038,Tug,
413904045,Sailing,
413904047,Tug,
413904048,Tug,
413904052,Trawlers,
413904053,Cargo,Cargo
413904058,Tug,
413904061,Tanker,
413904062,Cargo,
413904063,Cargo,
413904066,Cargo,
413904075,Cargo,
413904076,Cargo,
413904088,Pilot,
413904092,Set gillnets,
413904096,Trawlers,
413904098,Pilot,
413904099,Set longlines,
413904101,Tanker,
413904105,Cargo,
413904111,Cargo,
413904112,Cargo,
413904113,Cargo,
413904114,Cargo,
413904115,Cargo,
413904118,Cargo,
413904129,Sailing,
413904132,Reefer,
413904134,Cargo,
413904135,Cargo,
413904141,Trawlers,
413904142,Set longlines,
413904144,Pilot,
413904146,Cargo,
413904148,Seismic vessel,
413904155,Sailing,
413904161,Cargo,
413904163,Tug,
413904164,Tug,
413904165,Cargo,
413904166,Cargo,
413904169,Tug,
413904171,Tanker,
413904172,Cargo,
413904177,Cargo,
413904181,Sailing,
413904185,Sailing,
413904188,Cargo,
413904193,Cargo,
413904195,Trawlers,
413904198,Cargo,
413904201,Tug,
413904205,Cargo,
413904206,Sailing,
413904217,Sailing,
413904218,Squid,
413904222,Cargo,
413904226,Cargo,
413904227,Cargo,
413904228,Cargo,
413904229,Tanker,
413904232,Sailing,
413904235,Tanker,
413904237,Cargo,
413904239,Cargo,
413904241,Cargo,
413904244,Cargo,
413904247,Cargo,
413904251,Trawlers,
413904252,Trawlers,
413904253,Tug,
413904256,Tanker,
413904261,Tanker,
413904264,Cargo,
413904268,Cargo,
413904273,Cargo,
413904277,Pilot,
413904283,Cargo,
413904285,Cargo,
413904286,Tanker,
413904288,Sailing,
413904295,Cargo,
413904296,Cargo,
413904301,Trawlers,
413904302,Cargo,
413904308,Cargo,
413904313,Cargo,
413904317,Cargo,
413904321,Cargo,
413904323,Squid,
413904324,Trawlers,
413904327,Cargo,
413904329,Cargo,
413904331,Trawlers,
413904334,Cargo,
413904335,Squid,
413904336,Cargo,
413904337,Cargo,
413904342,Squid,
413904352,Cargo,
413904354,Cargo,
413904355,Cargo,
413904358,Tanker,
413904359,Cargo,
413904361,Sailing,
413904363,Tug,
413904365,Set gillnets,
413904367,Cargo,
413904368,Cargo,
413904371,Cargo,
413904372,Sailing,
413904378,Cargo,
413904384,Cargo,
413904388,Tug,
413904393,Cargo,
413904394,Set gillnets,
413904402,Cargo,
413904403,Cargo,
413904404,Cargo,
413904405,Sailing,
413904409,Cargo,
413904413,Cargo,
413904416,Pilot,
413904444,Pilot,
413904447,Sailing,
413904448,Tug,
413904449,Tanker,
413904453,Tanker,
413904456,Cargo,
413904457,Cargo,
413904458,Reefer,
413904459,Cargo,
413904461,Cargo,
413904462,Cargo,
413904463,Cargo,
413904464,Cargo,
413904466,Cargo,
413904472,Sailing,
413904473,Tug,
413904474,Cargo,
413904477,Cargo,
413904478,Cargo,
413904483,Sailing,
413904488,Cargo,
413904495,Set gillnets,
413904496,Tug,
413904501,Cargo,
413904502,Cargo,
413904503,Cargo,
413904504,Cargo,
413904505,Cargo,
413904513,Sailing,
413904514,Cargo,
413904516,Cargo,
413904517,Sailing,
413904518,Cargo,
413904528,Trawlers,
413904531,Squid,
413904532,Cargo,
413904533,Trawlers,
413904534,Cargo,
413904537,Cargo,
413904539,Cargo,
413904542,Sailing,
413904544,Pilot,
413904551,Reefer,
413904553,Tug,
413904558,Pots and traps,
413904559,Cargo,
413904565,Cargo,
413904567,Cargo,
413904571,Trawlers,
413904572,Cargo,
413904576,Pilot,
413904579,Squid,
413904586,Tanker,
413904587,Set gillnets,
413904592,Tanker,
413904593,Pots and traps,
413904594,Cargo,
413904595,Cargo,
413904596,Trawlers,
413904601,Cargo,
413904613,Sailing,
413904614,Cargo,
413904615,Cargo,
413904617,Cargo,
413904624,Tanker,
413904627,Cargo,
413904628,Cargo,
413904629,Pots and traps,
413904632,Set gillnets,
413904641,Cargo,
413904642,Sailing,
413904643,Tanker,
413904648,Cargo,
413904649,Cargo,
413904651,Cargo,
413904652,Cargo,
413904661,Cargo,
413904671,Tug,
413904673,Cargo,
413904676,Tug,
413904682,Reefer,
413904684,Tanker,
413904685,Tanker,
413904696,Cargo,
413904697,Cargo,
413904699,Cargo,
413904700,Cargo,
413904707,Cargo,
413904708,Cargo,
413904709,Cargo,
413904713,Trawlers,
413904714,Tanker,
413904717,Cargo,
413904718,Sailing,
413904719,Cargo,
413904721,Set longlines,
413904723,Tanker,
413904724,Reefer,
413904736,Cargo,
413904738,Cargo,
413904739,Cargo,
413904741,Reefer,
413904742,Cargo,
413904743,Cargo,
413904749,Cargo,
413904752,Cargo,
413904753,Sailing,
413904754,Cargo,
413904757,Sailing,
413904762,Pilot,
413904763,Squid,
413904765,Trawlers,
413904767,Reefer,
413904769,Cargo,
413904771,Pots and traps,
413904773,Sailing,
413904774,Tug,
413904776,Cargo,
413904784,Tug,
413904798,Cargo,
413904799,Cargo,
413904801,Cargo,
413904804,Tanker,
413904807,Cargo,
413904812,Cargo,
413904814,Cargo,
413904818,Cargo,
413904826,Pots and traps,
413904827,Cargo,
413904828,Tug,
413904829,Cargo,
413904831,Cargo,
413904832,Tanker,
413904833,Cargo,
413904836,Cargo,
413904837,Cargo,
413904841,Sailing,
413904842,Sailing,
413904843,Cargo,
413904844,Squid,
413904848,Pots and traps,
413904855,Cargo,
413904857,Tug,
413904861,Cargo,
413904862,Cargo,
413904864,Cargo,
413904865,Squid,
413904867,Squid,
413904868,Pilot,
413904869,Sailing,
413904872,Cargo,
413904874,Cargo,
413904883,Cargo,
413904885,Cargo,
413904886,Purse seines,
413904887,Cargo,
413904889,Tug,
413904893,Cargo,
413904895,Squid,
413904899,Cargo,
413904901,Tanker,
413904907,Tanker,
413904908,Cargo,
413904911,Cargo,
413904912,Cargo,
413904913,Cargo,
413904914,Tug,
413904915,Tug,
413904918,Trawlers,
413904926,Cargo,
413904927,Cargo,
413904931,Cargo,
413904937,Sailing,
413904939,Tug,
413904943,Cargo,
413904952,Squid,
413904955,Cargo,
413904961,Cargo,
413904962,Cargo,
413904964,Cargo,
413904966,Trawlers,
413904967,Cargo,
413904972,Tanker,
413904975,Cargo,
413904982,Sailing,
413904984,Cargo,
413904986,Tug,
413904988,Trawlers,
413904989,Trawlers,
413904995,Cargo,
413904996,Cargo,
413904997,Cargo,
413904998,Cargo,
413905000,Reefer,
413905001,Trawlers,
413905002,Cargo,
413905004,Cargo,
413905007,Cargo,
413905008,Cargo,
413905011,Cargo,
413905013,Sailing,
413905014,Cargo,
413905021,Cargo,
413905022,Tanker,
413905023,Cargo,
413905024,Tug,
413905025,Set longlines,
413905026,Trawlers,
413905027,Cargo,
413905028,Squid,
413905031,Cargo,
413905032,Tug,
413905034,Cargo,
413905039,Trawlers,
413905042,Cargo,
413905043,Cargo,
413905047,Sailing,
413905051,Tug,
413905052,Cargo,
413905062,Cargo,
413905065,Pilot,
413905071,Trawlers,
413905073,Pots and traps,
413905075,Cargo,
413905077,Cargo,
413905078,Tug,
413905079,Cargo,
413905082,Cargo,
413905083,Trawlers,
413905085,Tug,
413905093,Cargo,
413905098,Pilot,
413905102,Cargo,
413905104,Trawlers,
413905111,Cargo,
413905112,Cargo,
413905113,Cargo,
413905114,Cargo,
413905123,Cargo,
413905127,Cargo,
413905128,Squid,
413905153,Sailing,
413905154,Cargo,
413905155,Cargo,
413905157,Cargo,
413905158,Sailing,
413905161,Cargo,
413905164,Cargo,
413905166,Cargo,Cargo
413905167,Cargo,
413905171,Cargo,
413905174,Tanker,
413905176,Cargo,
413905179,Cargo,
413905181,Cargo,
413905184,Squid,
413905185,Tanker,
413905187,Cargo,
413905188,Squid,
413905193,Cargo,
413905196,Cargo,
413905197,Cargo,
413905198,Cargo,
413905199,Cargo,
413905212,Tug,
413905214,Set gillnets,
413905222,Cargo,
413905228,Sailing,
413905229,Trawlers,
413905231,Cargo,
413905232,Reefer,
413905233,Cargo,
413905234,Cargo,
413905235,Cargo,
413905236,Cargo,
413905239,Cargo,
413905241,Cargo,
413905245,Cargo,
413905249,Tanker,
413905256,Cargo,
413905265,Tug,
413905273,Set longlines,
413905278,Seismic vessel,
413905281,Cargo,
413905282,Tug,
413905284,Seismic vessel,
413905287,Tug,
413905288,Cargo,
413905292,Set longlines,
413905293,Cargo,
413905295,Reefer,
413905296,Sailing,
413905297,Cargo,
413905309,Cargo,
413905321,Cargo,
413905322,Cargo,
413905323,Cargo,
413905331,Tanker,
413905332,Tanker,
413905339,Cargo,
413905341,Cargo,
413905342,Cargo,
413905343,Trawlers,
413905346,Cargo,
413905348,Cargo,
413905353,Tug,
413905362,Cargo,
413905363,Cargo,
413905364,Cargo,
413905366,Drifting longlines,
413905367,Trawlers,
413905368,Set gillnets,
413905369,Sailing,
413905381,Cargo,
413905382,Cargo,
413905391,Cargo,
413905396,Sailing,
413905403,Tug,
413905404,Cargo,
413905405,Cargo,
413905409,Cargo,
413905411,Trawlers,
413905412,Cargo,
413905413,Cargo,
413905414,Cargo,
413905415,Cargo,
413905419,Sailing,
413905422,Cargo,
413905423,Sailing,
413905425,Tanker,
413905426,Cargo,
413905428,Cargo,
413905434,Tanker,
413905435,Tanker,
413905436,Tug,
413905444,Cargo,
413905445,Cargo,
413905449,Cargo,
413905454,Squid,
413905456,Cargo,
413905457,Cargo,
413905463,Cargo,
413905465,Cargo,
413905468,Cargo,
413905469,Cargo,
413905471,Tug,
413905472,Cargo,
413905475,Tug,
413905476,Squid,
413905477,Set gillnets,
413905478,Trawlers,
413905479,Cargo,
413905483,Tug,
413905486,Cargo,
413905487,Cargo,
413905494,Cargo,
413905496,Trawlers,
413905497,Cargo,
413905501,Cargo,
413905502,Cargo,
413905503,Cargo,
413905504,Sailing,
413905507,Sailing,
413905511,Cargo,
413905512,Squid,
413905513,Cargo,
413905514,Reefer,
413905515,Sailing,
413905521,Cargo,
413905524,Cargo,
413905525,Cargo,
413905526,Sailing,
413905527,Sailing,
413905531,Cargo,
413905533,Trawlers,Cargo
413905534,Trawlers,
413905535,Cargo,
413905536,Cargo,
413905537,Cargo,
413905538,Reefer,
413905539,Cargo,
413905541,Cargo,
413905542,Cargo,
413905543,Cargo,
413905544,Cargo,
413905545,Cargo,
413905546,Cargo,
413905547,Reefer,
413905548,Cargo,
413905549,Cargo,
413905551,Cargo,
413905552,Cargo,
413905553,Tanker,
413905554,Cargo,
413905556,Pots and traps,
413905558,Cargo,
413905561,Set longlines,
413905562,Trawlers,
413905563,Cargo,
413905565,Cargo,
413905567,Cargo,
413905571,Cargo,
413905572,Sailing,
413905573,Cargo,
413905574,Trawlers,
413905575,Sailing,
413905587,Cargo,
413905589,Cargo,
413905591,Cargo,
413905592,Cargo,
413905593,Cargo,
413905594,Cargo,
413905596,Tug,
413905597,Tug,
413905598,Squid,
413905601,Cargo,
413905605,Tug,
413905607,Trawlers,
413905611,Cargo,
413905613,Purse seines,
413905614,Set gillnets,
413905615,Trawlers,
413905619,Cargo,
413905621,Reefer,
413905622,Cargo,
413905623,Cargo,
413905624,Cargo,
413905625,Cargo,
413905626,Cargo,
413905627,Cargo,
413905628,Cargo,
413905629,Reefer,
413905631,Cargo,
413905635,Cargo,
413905636,Tug,
413905637,Tanker,
413905642,Cargo,
413905644,Cargo,
413905645,Cargo,
413905646,Cargo,
413905647,Cargo,
413905648,Tug,
413905649,Sailing,
413905655,Sailing,
413905657,Sailing,
413905662,Sailing,
413905666,Tanker,
413905667,Cargo,
413905668,Cargo,
413905669,Pilot,
413905672,Cargo,
413905673,Cargo,
413905674,Squid,
413905675,Tug,
413905678,Set longlines,
413905681,Sailing,
413905683,Set gillnets,
413905684,Cargo,
413905685,Cargo,
413905686,Cargo,
413905689,Cargo,
413905691,Trawlers,
413905694,Tanker,
413905695,Seismic vessel,
413905696,Cargo,
413905701,Cargo,
413905702,Sailing,
413905704,Sailing,
413905705,Trawlers,
413905706,Cargo,
413905707,Cargo,
413905708,Trawlers,
413905709,Cargo,
413905713,Cargo,
413905714,Tug,
413905715,Cargo,
413905717,Squid,
413905718,Tanker,
413905721,Sailing,
413905722,Purse seines,
413905723,Tug,
413905724,Cargo,
413905727,Trawlers,
413905728,Sailing,
413905729,Cargo,
413905731,Cargo,
413905732,Cargo,
413905733,Cargo,
413905734,Sailing,
413905736,Tug,
413905737,Set longlines,
413905738,Set longlines,
413905739,Tug,
413905741,Trawlers,
413905742,Cargo,
413905772,Cargo,
413905775,Tug,
413905779,Cargo,
413905781,Seismic vessel,
413905782,Cargo,
413905783,Tug,
413905787,Tanker,
413905788,Pilot,
413905792,Cargo,
413905793,Trawlers,
413905795,Cargo,
413905797,Cargo,
413905798,Cargo,
413905801,Cargo,
413905811,Cargo,
413905812,Sailing,
413905813,Sailing,
413905814,Sailing,
413905815,Cargo,
413905816,Cargo,
413905817,Cargo,
413905823,Cargo,
413905824,Tanker,
413905825,Cargo,
413905826,Tanker,
413905827,Tanker,
413905828,Cargo,
413905831,Cargo,
413905832,Cargo,
413905834,Cargo,
413905835,Purse seines,
413905836,Cargo,
413905837,Trawlers,
413905838,Reefer,
413905839,Sailing,
413905842,Pots and traps,
413905846,Cargo,
413905851,Trawlers,
413905852,Reefer,
413905855,Squid,
413905856,Cargo,
413905858,Cargo,
413905862,Cargo,
413905864,Cargo,
413905867,Cargo,
413905872,Tug,
413905877,Cargo,
413905879,Trawlers,
413905881,Cargo,
413905882,Cargo,
413905883,Sailing,
413905884,Cargo,
413905887,Tanker,
413905891,Cargo,
413905892,Cargo,
413905895,Cargo,
413905896,Cargo,
413905899,Cargo,
413905901,Tanker,
413905903,Cargo,
413905906,Sailing,
413905909,Pilot,
413905911,Set longlines,
413905916,Cargo,
413905917,Squid,
413905918,Set gillnets,
413905919,Tanker,
413905921,Purse seines,
413905922,Reefer,
413905924,Cargo,
413905925,Cargo,
413905926,Trawlers,
413905929,Cargo,
413905931,Cargo,
413905932,Cargo,
413905933,Cargo,
413905934,Cargo,
413905937,Cargo,
413905943,Cargo,
413905944,Cargo,
413905945,Tug,
413905951,Squid,
413905952,Sailing,
413905957,Cargo,
413905964,Tanker,
413905965,Cargo,
413905975,Cargo,
413905985,Tug,
413905994,Cargo,
413905995,Cargo,
413905996,Reefer,
413905997,Trawlers,
413906000,Cargo,
413906002,Tug,
413906003,Cargo,
413906005,Pilot,
413906007,Pilot,
413906018,Tanker,
413906021,Tanker,
413906022,Trawlers,
413906035,Set gillnets,
413906038,Cargo,
413906039,Set longlines,
413906042,Cargo,
413906054,Cargo,
413906057,Tug,
413906079,Cargo,
413906103,Trawlers,
413906104,Trawlers,
413906600,Set gillnets,
413907000,Cargo,
413908000,Cargo,
413909000,Cargo,
413909895,Cargo,
413910198,Cargo,
413911000,Reefer,
413911010,Cargo,
413911157,Cargo,
413911186,Cargo,
413912000,Tanker,
413912345,Cargo,
413913000,Cargo,
413913913,Tanker,
413914000,Cargo,
413915000,Cargo,
413916000,Tanker,
413916589,Cargo,
413917000,Tanker,
413918000,Cargo,
413918888,Trawlers,
413919000,Cargo,
413919414,Cargo,
413921000,Tanker,
413922000,Cargo,
413923000,Cargo,
413923752,Tanker,
413924000,Cargo,
413925000,Cargo,
413926000,Cargo,
413927000,Cargo,
413927323,Cargo,
413928000,Cargo,
413929000,Cargo,
413930000,Cargo,
413930216,Trawlers,
413930445,Set gillnets,
413930448,Sailing,
413930449,Sailing,
413930458,Pilot,
413930459,Pilot,
413930461,Pilot,
413930462,Sailing,
413930497,Pilot,
413930668,Sailing,
413930698,Sailing,
413930711,Cargo,
413930712,Sailing,
413930767,Set gillnets,
413930773,Pilot,
413930808,Sailing,
413930962,Tug,
413930963,Tug,
413930964,Tug,
413930965,Sailing,
413930966,Pilot,
413931000,Cargo,
413931118,Pilot,
413931119,Pilot,
413931322,Cargo,
413931324,Tanker,
413931328,Cargo,
413931331,Pilot,
413931333,Tanker,
413931545,Cargo,
413932000,Cargo,
413932134,Trawlers,
413932144,Pilot,
413932416,Pilot,
413932417,Sailing,
413932418,Pilot,
413932419,Pilot,
413932571,Pilot,
413932574,Sailing,
413932575,Set longlines,
413933000,Tanker,
413933226,Reefer,
413933328,Pilot,
413933333,Cargo,
413933602,Cargo,
413933603,Cargo,
413933604,Sailing,
413933605,Cargo,
413933607,Cargo,
413933648,Squid,
413933649,Cargo,
413933655,Cargo,
413933685,Cargo,
413933692,Cargo,
413933696,Cargo,
413933697,Cargo,
413933711,Cargo,
413933723,Cargo,
413933735,Cargo,
413933737,Cargo,
413933778,Cargo,
413933779,Tanker,
413933783,Tug,
413933793,Cargo,
413933795,Cargo,
413933834,Set gillnets,
413933835,Trawlers,
413933872,Pots and traps,
413933878,Pots and traps,
413933879,Cargo,
413933894,Cargo,
413933899,Sailing,
413933933,Cargo,
413933941,Cargo,
413933959,Cargo,
413933981,Cargo,
413933989,Tug,
413933996,Tug,
413933999,Cargo,
413934000,Seismic vessel,
413935000,Cargo,
413935670,Tug,
413937000,Cargo,
413937937,Set gillnets,
413938000,Cargo,
413939000,Tanker,
413939939,Seismic vessel,
413940000,Cargo,
413940001,Cargo,
413940002,Tanker,
413940003,Sailing,
413940004,Sailing,
413940005,Cargo,
413940006,Cargo,
413940013,Tanker,
413940014,Pilot,
413940015,Tug,
413940016,Tug,
413940026,Reefer,
413940027,Trawlers,
413940028,Reefer,
413940031,Seismic vessel,
413940033,Trawlers,
413940034,Trawlers,
413940037,Cargo,
413940038,Set longlines,
413940039,Reefer,
413940043,Seismic vessel,
413940044,Reefer,
413940045,Reefer,
413940049,Purse seines,
413940051,Cargo,
413940052,Cargo,
413940055,Cargo,
413940056,Tanker,
413940059,Reefer,
413940061,Cargo,
413940062,Trawlers,
413940064,Cargo,
413940066,Cargo,
413940067,Reefer,
413940068,Cargo,
413940069,Tanker,
413940078,Cargo,
413940093,Cargo,
413940094,Cargo,
413940097,Tanker,
413940108,Set gillnets,
413940109,Cargo,
413940111,Cargo,
413940112,Cargo,
413940119,Cargo,
413940121,Cargo,
413940123,Cargo,
413940124,Cargo,
413940125,Reefer,
413940126,Tanker,
413940127,Cargo,
413940128,Cargo,
413940129,Cargo,
413940135,Cargo,
413940166,Cargo,
413940167,Cargo,
413940169,Cargo,
413940171,Cargo,
413940185,Tanker,
413940194,Set gillnets,
413940215,Pilot,
413940217,Tanker,Tanker
413940218,Tanker,
413940219,Sailing,
413940237,Cargo,
413940246,Cargo,
413940259,Pilot,
413940282,Sailing,
413940285,Seismic vessel,
413940301,Cargo,
413940306,Cargo,
413940324,Cargo,
413940327,Cargo,
413940345,Reefer,
413940346,Reefer,
413940347,Cargo,
413940348,Cargo,
413940365,Cargo,
413940378,Cargo,
413940379,Cargo,
413940381,Cargo,
413940389,Cargo,
413940391,Trawlers,
413940396,Reefer,
413940397,Cargo,
413940406,Cargo,
413940407,Trawlers,
413940408,Cargo,
413940425,Cargo,
413940426,Trawlers,
413940436,Pole and line,
413940438,Set longlines,
413940446,Cargo,
413940447,Cargo,
413940454,Sailing,
413940455,Trawlers,
413940457,Pole and line,
413940492,Tanker,
413940506,Cargo,
413940511,Cargo,
413940514,Cargo,
413940515,Tanker,
413940516,Sailing,
413940521,Cargo,
413940524,Cargo,
413940531,Seismic vessel,
413940532,Tanker,
413940533,Tanker,
413940534,Tanker,
413940541,Cargo,
413940542,Cargo,
413940544,Pilot,
413940559,Tug,
413940589,Purse seines,
413940633,Tanker,
413940663,Tanker,
413940674,Cargo,
413940677,Tanker,
413940681,Cargo,
413940718,Pilot,
413940752,Cargo,
413940754,Cargo,
413940761,Cargo,
413940762,Reefer,
413940763,Cargo,
413940765,Tanker,
413940766,Cargo,
413940767,Cargo,
413940768,Cargo,
413940831,Reefer,
