mmsi,Gear_Main_Code,Gear_Sec_Code
263402760,GNS,FPO
204260000,OTB,NO
263402890,OTB,NO
263408470,OTB,NO
263407390,PS,NO
263405240,OTB,NO
263406570,OTB,NO
263407470,OTB,NO
263406940,OTB,NO
263407280,PS,NO
263408380,LLD,FPO
255402260,LHP,LLS
255402570,LHP,LLD
255402650,LHP,LLS
263408950,GNS,GTR
263410880,OTB,NO
263414640,LLS,LLD
263413870,LLS,LLD
263411260,PS,GNS
263411270,LLS,PS
263410460,PS,NO
263409360,PS,LLS
263412460,GTR,LLS
263411290,GNS,GTR
263411970,PS,NO
263410840,LLD,LLS
263413850,GNS,GTR
263412360,GNS,GTR
263412090,PS,NO
263576000,LLS,LLD
263410850,PS,NO
263414290,GNS,GTR
263413770,GNS,GTR
263412840,OTB,NO
263408340,OTB,NO
263422770,OTB,NO
263578000,OTB,NO
263412470,OTB,LLD
263413950,GNS,GTR
263414760,OTB,NO
263409950,OTB,NO
263413370,LLD,LLS
263416760,GNS,GTR
263410890,LLS,GNS
204202570,LHP,LNB
204202940,LHP,LNB
204203650,LHP,LLS
263415870,PS,NO
263414560,GNS,GTR
263415290,GNS,LLS
263413350,OTB,NO
263415640,OTB,NO
263582000,LLS,LLD
263581000,OTB,OTM
263412870,GNS,GTR
263414480,GNS,GTR
263414970,PS,NO
263416770,OTB,NO
263422970,GNS,PS
263412960,OTB,NO
263419290,LLS,PS
263583000,GNS,OTB
263410940,GNS,GTR
263419760,GNS,GTR
263420690,GTR,FPO
263418780,LLD,LLS
263422760,PS,GNS
263415250,GNS,GTR
263418250,GNS,PS
263420450,GNS,GTR
204204560,LHP,LHP
263422780,GNS,GTR
204203880,LHP,LLS
204204280,LHP,LLS
204205960,FPO,LHP
204206750,LHP,LLD
204206760,LHP,LLS
204206740,LHP,LLD
204208790,LHP,LHP
204209570,LHP,LNB
204209840,LHP,LHP
204209960,LHP,LLD
204209890,LLS,LHP
204209950,LHP,LLS
263430540,PS,NO
204210770,LHP,LHP
278538000,OTB,DRB
278526000,OTB,OTM
278095000,OTB,GNS
266091000,OTB,OTB
266174000,OTB,OTM
266137000,OTB,NO
266139000,OTB,OTB
265781000,OTM,OTB
266208000,OTB,OTB
266045000,OTM,NO
266148000,OTB,NO
265708000,OTM,NO
265765000,OTB,OTM
266143000,OTB,NO
265785000,OTB,OTB
230052950,OTM,OTB
265349000,OTB,OTB
219004178,OTB,GNS
265746000,OTB,OTM
266390000,LHP,GNS
265535610,OTB,OTB
265710690,GND,FPO
265745020,FPO,OTB
265658830,OTB,FPO
265634070,GNS,LHP
265536200,GNS,GNS
265737870,GNS,LHP
265701830,GNS,LHP
265667690,GNS,GNS
265678200,LTL,GND
265749580,OTB,NO
265687420,GNS,LHP
265511890,GNS,GNS
265648570,GNS,LHP
266302000,GNS,GNS
265502840,GNS,GNS
265643510,LHP,GNS
219014192,GNS,GNS
265665860,OTB,GNS
265681130,OTB,NO
219004264,OTB,GNS
265681420,GNS,LHP
265676610,FPO,GND
266326000,OTB,OTB
265690240,GNS,GTR
265685970,GNS,GNS
265694730,FPO,GND
265636700,GNS,GNS
265606230,GNS,LHP
265750540,GNS,GNS
265503070,FPO,GTR
265616510,FPO,GNS
265588470,GNS,FPO
265677890,LTL,FPO
265668860,GNS,GNS
265631320,GNS,LHP
265645290,FPO,GNS
265502370,OTB,OTB
265708380,FPO,FPO
265739050,GNS,GNS
265704020,LTL,GND
265689870,GNS,LHP
265755890,FPO,FPO
265687790,GNS,GNS
265646610,GNS,GNS
265688640,OTB,NO
265629560,LTL,GND
219004472,OTB,OTM
265674890,GNS,NO
265635620,FPO,GND
265630900,GNS,GNS
265648390,OTB,OTB
265730370,FPO,FPO
265600190,LTL,FPO
265613340,GND,FPO
265656780,GND,FPO
265660180,OTB,GND
265504320,OTB,NK
266424000,OTB,LLS
219003369,OTB,GNS
265606310,OTB,FPO
265608620,FPO,FPO
266169000,OTB,NO
266360000,GNS,LHP
265779000,OTB,NO
265754000,OTB,NO
265750000,OTB,OTB
266410000,OTB,OTB
265704000,OTM,NO
265716000,OTB,NO
266145000,OTB,OTB
230627000,OTM,OTB
265803000,OTB,OTB
265653530,GNS,LHP
265606860,OTB,OTB
266409000,OTB,OTB
266154000,OTB,OTM
230034210,OTM,OTB
276761000,OTB,PTB
265619590,GNS,GNS
266081000,OTB,OTB
261014360,OTB,OTM
266156000,OTB,OTB
230025680,OTB,OTM
265648680,OTB,NO
266358000,GNS,GNS
265649990,GNS,LHP
266161000,OTB,OTB
266164000,OTB,NO
266157000,OTB,NO
266359000,OTB,OTB
266367000,OTB,NO
266054000,OTB,NO
265704430,GNS,GNS
266136000,OTB,OTB
266361000,OTB,NO
266170000,OTB,OTB
265769000,OTB,NO
266064000,OTB,OTB
266166000,OTB,NO
265666680,OTB,OTB
266163000,OTB,OTB
265722000,OTB,NO
266158000,OTB,OTB
265770000,OTB,NO
266095000,OTB,NO
277538000,OTB,OTM
219188000,OTB,NO
230012000,OTM,OTB
230983690,OTM,NO
266099000,OTB,NO
266082000,OTB,OTB
265703000,OTB,OTB
266159000,OTB,PS
266186000,OTB,NO
219013885,GNS,NO
265787000,OTB,OTB
265786000,OTB,NO
266097000,OTB,OTB
266048000,OTB,NO
219801000,OTB,OTB
219330000,OTB,NO
266050000,OTB,OTB
266160000,OTB,OTB
266371000,OTB,FPO
266059000,OTB,OTM
266383000,OTB,NO
266408000,OTB,OTB
266142000,PS,OTB
266057000,OTB,OTB
266306000,OTB,OTB
266173000,OTB,OTM
266397000,OTB,OTB
265751000,OTB,OTM
266076000,OTM,OTB
220205000,OTB,NO
250106400,OTB,SDN
266062000,OTM,OTB
265692440,OTB,NO
266319000,OTB,NO
219009961,OTB,NO
266128000,OTB,OTB
230987140,OTM,OTB
266055000,OTB,NO
265465000,OTM,NO
265651066,FPO,FPO
265718640,FPO,GND
266053000,OTB,OTB
266065000,OTB,OTM
250428000,GNS,SPR
261497000,OTB,OTM
265635810,GNS,LHP
265457000,OTM,PS
250429000,OTM,PS
265651880,GNS,GND
266180000,OTB,OTM
265483000,PS,OTM
219108000,OTB,NO
265699610,FPO,PS
230993160,OTM,OTB
230070270,OTB,OTM
230940400,OTB,OTM
266052000,OTB,NO
219022000,OTB,NO
266066000,OTB,OTB
265816000,PTM,OTB
265824000,OTM,PS
265611970,GND,LTL
266147000,OTB,OTB
265680790,OTB,GNS
265817000,OTM,OTB
266068000,OTB,OTB
266389000,OTB,OTB
265632550,OTB,LHP
266150000,OTB,OTB
218125000,OTB,OTM
265858000,OTM,OTB
265752900,FPO,GND
266388000,OTB,NO
266384000,OTB,OTB
265630670,GTR,FPO
266011000,OTB,NO
265710440,FPO,FPO
265536090,OTB,PS
265586020,OTB,OTB
266205000,OTM,NO
266378000,OTB,OTB
265737300,FPO,LTL
265674430,GTR,GNS
266404000,OTB,OTB
265661180,LTL,FPO
266414000,OTB,NO
265563480,FPO,PS
265687900,OTB,OTB
265571280,FPO,GND
266406000,PTB,PTM
265586270,GNS,GNS
265695220,FPO,FPO
266349000,OTB,PS
265720160,FPO,FPO
266366000,GNS,GNS
265678430,FPO,FPO
265612260,FPO,FPO
219168000,OTB,NO
265640570,FPO,FPO
265687960,LHP,NO
265639120,GND,LTL
265626160,OTB,OTB
266322000,SDN,OTB
265650120,LHP,GND
265750480,OTB,OTB
265671520,GND,GNS
265660130,GND,GNS
266346000,OTM,OTB
266353000,OTM,OTB
266352000,OTM,OTB
265691740,GND,FPO
266427000,OTM,OTB
266440000,PS,OTM
265753490,FPO,FPO
