mmsi,count
235053986,54949
235054015,2809
235054082,4477
235054097,98207
235054161,62586
235054165,5637
235054304,11823
235054307,13153
235054321,5764
235054397,2585
235054418,3418
235054435,2743
235054461,4293
235054475,30413
235054499,5057
235054522,4840
235054581,69154
235054583,4761
235054597,58294
235054601,7550
235054628,60182
235054653,67975
235054655,3966
235054656,2933
235054657,4468
235054658,2698
235054659,3059
235054667,26248
235054674,4631
235054705,34729
235054738,126594
235054747,4622
235054768,7922
235054779,11048
235054797,54768
235054804,14389
235054814,3889
235054817,3486
235054851,24883
235054856,11600
235054857,3173
235054858,9654
235054864,70811
235054892,9501
235054896,7946
235054916,8078
235054917,13481
235054918,3963
235054919,4166
235054920,12620
235054922,6466
235054923,37669
235054954,2432
235054989,27864
235054994,5216
235054999,13020
235055003,13949
235055004,11729
235055007,10071
235055008,8985
235055009,4924
235055028,47326
235055062,2494
235055083,3347
235055089,89460
235055107,2081
235055108,7478
235055109,4771
235055119,5480
235055123,75029
235055144,16701
235055168,77714
235055187,3129
235055227,10146
235055231,10149
235055239,2994
235055261,3016
235055292,4193
235055303,122214
235055376,4946
235055412,56723
235055446,3056
235055483,4537
235055532,27477
235055537,2117
235055552,14322
235055553,2391
235055577,22729
235055592,55519
235055627,3872
235055636,2935
235055651,4915
235055694,2294
235055696,18134
235055709,11769
235055752,56758
235055756,2776
235055776,2599
235055783,6637
235055784,4499
235055895,58372
235055917,20689
235056031,15695
235056099,51492
235056128,43574
235056178,44761
235056223,4899
235056224,2131
235056225,3857
235056226,7985
235056239,64178
235056259,5320
235056272,12134
235056276,75366
235056279,11518
235056304,59005
235056305,48015
235056307,93036
235056333,8360
235056358,12910
235056369,18435
235056477,15742
235056498,2257
235056499,3875
235056506,58787
235056539,27228
235056546,20631
235056598,2881
235056624,2053
235056681,2335
235056698,46851
235056766,19112
235056775,31519
235056811,4605
235056867,3493
235056954,46052
235056958,58065
235056986,28712
235056987,21789
235056991,22232
235056993,23331
235057011,29245
235057012,28356
235057022,8842
235057088,34322
235057104,2077
235057106,3066
235057113,2867
235057179,51756
235057185,57341
235057228,2265
235057245,9149
235057247,53047
235057342,11384
235057351,21464
235057366,42521
235057394,6501
235057427,7027
235057444,2892
235057449,59701
235057467,43216
235057486,18988
235057494,43959
235057667,2747
235057671,2996
235057687,9402
235057731,14345
235057789,61708
235057792,9040
235057836,2039
235057852,3011
235057885,76322
235057902,10004
235057965,3585
235058018,38455
235058032,2905
235058044,3093
235058129,3776
235058132,15241
235058184,6272
235058213,6173
235058301,4287
235058304,145621
235058325,68866
235058334,54526
235058335,64362
235058391,59648
235058399,4133
235058486,16572
235058488,4355
235058512,16059
235058561,4805
235058565,2362
235058582,3003
235058584,66171
235058595,3084
235058637,2675
235058649,14417
235058653,42896
235058661,4463
235058697,65482
235058733,12678
235058767,26070
235058787,4117
235058794,23888
235058808,36534
235058809,4876
235058829,10719
235058833,39703
235058838,83957
235058861,7672
235058863,17048
235058897,5966
235058922,51103
235058928,60366
235058988,97007
235058998,5015
235059000,24898
235059001,27868
235059012,32656
235059021,13890
235059105,4947
235059169,3801
235059183,6238
235059199,130724
235059213,15652
235059263,43115
235059276,3876
235059293,34615
235059302,23109
235059319,4081
235059331,37786
235059333,2769
235059335,2157
235059342,5879
235059368,92021
235059369,11470
235059372,3608
235059376,27470
235059379,14555
235059382,57016
235059396,8197
235059422,4518
235059439,5936
235059487,106285
235059525,75634
235059528,5039
235059532,57800
235059562,23276
235059564,3335
235059574,75289
235059645,16286
235059646,15360
235059738,24848
235059765,73462
235059767,54926
235059768,75291
235059775,5250
235059789,22678
235059791,37252
235059798,2800
235059806,6224
235059857,85083
235059868,2028
235059883,2692
235059946,4268
235059949,4614
235059951,2118
235059964,2656
235059966,76423
235059973,4570
235059975,2997
235059989,8732
235060009,102887
235060018,53693
235060021,56698
235060142,69010
235060176,30396
235060208,13082
235060209,15445
235060213,5271
235060229,2274
235060233,59792
235060234,39602
235060247,80521
235060248,46141
235060249,40215
235060251,72341
235060252,71259
235060253,70845
235060255,60688
235060277,100281
235060281,45812
235060303,42339
235060304,37472
235060306,80983
235060356,30023
235060403,42331
235060404,2632
235060434,2079
235060453,40951
235060454,42594
235060455,45493
235060476,2472
235060508,8272
235060522,8227
235060524,59616
235060527,6833
235060541,27695
235060549,2959
235060576,65123
235060593,57584
235060624,8933
235060644,32273
235060648,4714
235060655,22344
235060673,12336
235060678,2125
235060679,92784
235060709,15234
235060723,34416
235060726,6836
235060732,6631
235060752,25691
235060787,19838
235060799,114092
235060837,2306
235060864,31463
235060869,2944
235060897,10442
235060907,4633
235060913,14559
235060914,87585
235060915,31441
235060941,6308
235060989,115201
235061018,73476
235061022,77510
235061052,51166
235061104,4551
235061119,17596
235061128,2814
235061142,52238
235061152,4301
235061167,31778
235061215,55422
235061272,60983
235061284,8482
235061301,3997
235061307,38409
235061329,29869
235061354,33967
235061471,53846
235061472,66057
235061473,52779
235061481,22024
235061559,39902
235061569,2165
235061572,68348
235061577,26724
235061596,10600
235061621,46159
235061623,7407
235061668,11347
235061672,5027
235061675,25860
235061692,2766
235061705,123954
235061759,6541
235061852,14033
235061885,25087
235061904,54105
235061912,2804
235061935,2188
235061952,37840
235061954,50839
235061959,22371
235061987,47991
235062000,99876
235062003,9559
235062009,2080
235062013,100189
235062019,100669
235062117,10046
235062118,18483
235062178,43242
235062227,9542
235062249,7579
235062317,7798
235062333,5609
235062343,53834
235062349,27269
235062358,55491
235062382,97961
235062386,4115
235062394,8131
235062396,3104
235062421,38846
235062437,29262
235062444,4347
235062472,7578
235062534,2282
235062552,53788
235062576,42841
235062583,4624
235062586,4378
235062591,97111
235062592,11627
235062642,7095
235062658,89976
235062662,2889
235062675,43457
235062711,14006
235062715,4709
235062747,25973
235062762,3434
235062769,106404
235062776,3088
235062791,4682
235062798,11503
235062807,2909
235062841,7088
235062844,34973
235062848,33507
235062865,24335
235062886,33187
235063009,6070
235063012,3167
235063014,10329
235063045,9641
235063065,14576
235063095,2300
235063116,4579
235063155,92526
235063173,4437
235063254,2639
235063301,14374
235063311,6247
235063319,2289
235063329,38903
235063331,36806
235063333,48714
235063337,43221
235063342,2803
235063345,8556
235063346,28030
235063355,13977
235063359,2363
235063378,11042
235063381,5521
235063537,2701
235063538,3139
235063545,3111
235063602,4211
235063605,6020
235063668,19993
235063682,2353
235063686,25260
235063707,2134
235063728,60793
235063731,2669
235063753,2680
235063781,2026
235063795,58726
235063796,2455
235063839,2665
235063849,57442
235063852,56425
235063854,59747
235063855,10162
235063867,9313
235063945,5160
235063947,40136
235063977,8157
235063978,2333
235064008,2548
235064009,2740
235064034,7290
235064091,2057
235064101,100633
235064121,3575
235064135,2356
235064155,3412
235064164,2431
235064169,8310
235064217,2296
235064221,61484
235064235,2181
235064273,2043
235064349,5107
235064351,2253
235064376,3565
235064391,44093
235064417,45502
235064422,17939
235064432,49451
235064434,52088
235064453,31191
235064456,32281
235064475,37156
235064508,53691
235064511,9157
235064519,6024
235064573,80508
235064603,2372
235064608,7591
235064613,2101
235064616,2206
235064621,50636
235064647,66977
235064687,3019
235064698,2645
235064699,9818
235064735,79414
235064752,19567
235064777,157851
235064783,121429
235064784,126356
235064786,13094
235064801,3170
235064831,62852
235064893,53541
235064933,56588
235064936,4201
235064961,2284
235064976,29690
235065014,8593
235065017,2177
235065022,23540
235065032,3942
235065043,47925
235065047,24714
235065137,3176
235065153,17966
235065163,22316
235065208,45381
235065247,4278
235065303,8762
235065326,35903
235065329,104222
235065345,61592
235065349,11193
235065392,87177
235065411,53923
235065421,5304
235065442,53430
235065455,5955
235065468,16238
235065474,3320
235065488,6725
235065493,14636
235065542,3782
235065543,3652
235065612,38762
235065642,3236
235065644,16653
235065689,79251
235065771,30133
235065795,35006
235065812,60329
235065925,75411
235065936,4560
235065969,116840
235066012,89708
235066014,58945
235066033,18852
235066053,28407
235066089,7383
235066099,3459
235066105,91076
235066161,37283
235066164,60711
235066178,122286
235066182,28328
235066213,57029
235066218,3569
235066224,13968
235066229,76628
235066244,9936
235066253,14340
235066254,5689
235066258,78978
235066259,49150
235066304,7245
235066352,76166
235066353,60754
235066369,83032
235066374,3928
235066392,2923
235066405,60506
235066437,12712
235066459,70682
235066478,6322
235066507,31805
235066546,28057
235066554,2420
235066579,3635
235066733,9550
235066753,2496
235066759,41080
235066769,3238
235066798,3048
235066825,41806
235066826,14638
235066887,12772
235066893,3189
235066896,6927
235066919,57963
235066948,106442
235066953,89504
235066954,5948
235066963,8805
235066972,7931
235067008,2384
235067061,24885
235067067,10292
235067084,4040
235067145,36713
235067171,88482
235067192,59888
235067199,40202
235067205,22505
235067206,2248
235067266,92224
235067272,8402
235067282,16343
235067293,2516
235067315,10126
235067318,5575
235067338,86899
235067359,97504
235067365,2897
235067366,5039
235067372,90738
235067374,33646
235067375,14239
235067397,8016
235067423,3286
235067424,3814
235067425,5277
235067451,69306
235067452,73800
235067458,19836
235067469,96667
235067471,16801
235067472,33627
235067494,6843
235067533,4721
235067543,44123
235067662,22235
235067673,42588
235067679,86535
235067686,16525
235067709,66430
235067765,10186
235067768,8380
235067855,5351
235067869,2009
235067871,2479
235067873,36698
235067931,62015
235067941,10550
235067942,15937
235067944,47647
235067954,7779
235067955,89172
235067956,37315
235067977,34801
235067987,68755
235067991,59411
235068025,29121
235068029,58371
235068031,52462
235068032,44818
235068051,52803
235068058,19670
235068059,71524
235068081,42714
235068085,76183
235068109,109781
235068112,61772
235068114,3785
235068193,65588
235068199,10873
235068202,78066
235068209,25108
235068228,2451
235068242,43718
235068243,124586
235068276,3457
235068285,6864
235068295,10042
235068324,4908
235068328,73843
235068331,3266
235068333,60461
235068355,17706
235068366,66327
235068375,5697
235068401,7360
235068406,102211
235068431,8547
235068441,84161
235068455,57078
235068459,2232
235068462,2337
235068466,2178
235068492,14424
235068506,68658
235068516,3831
235068558,36302
235068561,2525
235068568,29279
235068573,50492
235068575,107148
235068579,68650
235068594,12201
235068657,124732
235068679,76474
235068705,6900
235068801,55376
235068802,71500
235068803,101143
235068823,2316
235068833,4114
235068834,54278
235068838,3413
235068857,41313
235068882,62433
235068889,5239
235068908,2645
235068913,39763
235068934,71763
235068936,31047
235068963,100354
235068993,63847
235069008,67651
235069011,43218
235069025,3596
235069052,32927
235069065,97681
235069077,63069
235069089,11058
235069099,3154
235069105,2331
235069106,26474
235069162,20467
235069211,2223
235069213,4645
235069214,7771
235069215,5592
235069218,2629
235069238,53311
235069255,45626
235069271,46477
235069272,32324
235069275,4828
235069277,35143
235069294,2938
235069362,3535
235069407,2426
235069415,80099
235069417,5757
235069427,10468
235069458,8132
235069487,2268
235069529,20264
235069533,9768
235069547,3777
235069559,4700
235069571,62660
235069592,2084
235069624,22330
235069676,9575
235069697,19937
235069704,120702
235069731,2029
235069756,5793
235069799,23783
235069806,36692
235069875,151530
235069877,174935
235069886,5215
235069888,2612
235069936,100272
235069938,29626
235069951,34904
235069986,3214
235070011,28322
235070013,45165
235070031,31838
235070036,31702
235070056,45885
235070062,39805
235070075,4883
235070113,5318
235070155,6375
235070169,12730
235070172,10677
235070186,15735
235070199,91199
235070215,67467
235070239,2482
235070241,36777
235070258,6492
235070283,21697
235070301,2168
235070313,2426
235070358,20302
235070364,52432
235070377,11220
235070381,5963
235070402,74879
235070403,113119
235070404,3127
235070418,99692
235070436,61063
235070437,8002
235070448,3180
235070465,26383
235070466,32259
235070523,2581
235070529,74058
235070585,32213
235070593,3443
235070619,52865
235070654,14399
235070671,6516
235070673,2877
235070674,53624
235070675,15044
235070678,4405
235070698,4770
235070707,56928
235070715,60904
235070716,46915
235070739,17204
235070757,13434
235070759,41343
235070762,170408
235070763,166902
235070785,9848
235070806,2260
235070831,2038
235070846,2669
235070865,52676
235070876,10976
235070928,39115
235070957,53988
235070961,72718
235070963,2253
235070976,6909
235070989,4575
235071038,2507
235071049,3899
235071065,32810
235071095,6581
235071183,30622
235071186,4008
235071204,106237
235071274,41644
235071275,57805
235071301,17356
235071342,56372
235071349,91634
235071392,28800
235071443,14208
235071472,37807
235071568,3957
235071578,7843
235071581,9877
235071582,12362
235071601,24460
235071638,2180
235071644,75306
235071677,5051
235071683,3525
235071716,3948
235071719,6938
235071727,8801
235071779,12275
235071816,5649
235071889,5001
235071899,3976
235071943,9464
235071988,2961
235072057,2084
235072058,77852
235072072,2890
235072078,3675
